#ID	peptide_length	Fickett_score	pI	ORF_integrity	coding_probability	label
ENST00000560002.5	593	0.35734	9.06243896484	1	1	coding
ENST00000558320.5	159	0.28008	5.19915771484	1	0.871038	coding
ENST00000559352.1	80	0.39633	4.48406982422	-1	0.0315194	noncoding
ENST00000560298.1	57	0.40678	11.4453735352	1	0.0600742	noncoding
ENST00000558546.5	30	0.42383	8.80242919922	-1	0.0425075	noncoding
ENST00000561081.5	643	0.45537	6.70172119141	1	1	coding
ENST00000443425.6	643	0.45909	6.70172119141	1	1	coding
ENST00000560107.6	393	0.47959	8.19024658203	1	1	coding
ENST00000560369.5	692	0.45352	8.48614501953	1	1	coding
ENST00000260382.10	687	0.3801	7.94256591797	1	1	coding
ENST00000560755.5	117	0.40073	9.64044189453	-1	0.138959	noncoding
ENST00000560980.5	227	0.35901	5.41094970703	1	0.999012	coding
ENST00000560158.6	375	0.46102	7.62432861328	1	1	coding
ENST00000559685.5	147	0.44012	4.52593994141	-1	0.138775	noncoding
ENST00000561131.2	44	0.40453	8.97821044922	1	0.0234022	noncoding
ENST00000456471.3	498	0.42249	5.77325439453	1	1	coding
ENST00000569693.5	223	0.36289	6.20172119141	1	0.997759	coding
ENST00000567941.5	375	0.40488	5.48944091797	1	1	coding
ENST00000569534.5	259	0.41487	5.83038330078	1	0.999962	coding
ENST00000311669.12	497	0.43789	5.77325439453	1	1	coding
ENST00000562621.1	286	0.3072	6.37615966797	1	0.999325	coding
ENST00000563907.5	115	0.45028	8.05792236328	-1	0.0827776	noncoding
ENST00000569517.5	100	0.41785	6.34503173828	-1	0.0479601	noncoding
ENST00000567733.1	88	0.45866	10.6229858398	1	0.452671	noncoding
ENST00000569058.1	114	0.38753	10.2864379883	1	0.395493	noncoding
ENST00000566509.5	99	0.47221	4.87274169922	1	0.657412	coding
ENST00000562286.1	25	0.4447	9.50067138672	1	0.015732	noncoding
ENST00000395105.9	668	0.43065	9.18072509766	1	1	coding
ENST00000545137.5	477	0.46016	9.82659912109	1	1	coding
ENST00000563965.5	707	0.44085	9.36383056641	1	1	coding
ENST00000572785.1	208	0.4488	9.06207275391	-1	0.284284	noncoding
ENST00000575272.1	66	0.45228	4.77166748047	-1	0.0347935	noncoding
ENST00000569936.5	478	0.33311	6.30645751953	1	1	coding
ENST00000572975.1	93	0.42463	6.89947509766	-1	0.0468119	noncoding
ENST00000432245.6	160	0.40601	4.93609619141	1	0.986756	coding
ENST00000574570.1	93	0.3671	5.21612548828	1	0.300432	noncoding
ENST00000573391.1	88	0.34474	4.09222412109	1	0.333206	noncoding
ENST00000290759.9	360	0.46701	8.64483642578	1	1	coding
ENST00000558656.1	196	0.45837	5.64508056641	1	0.998933	coding
ENST00000558437.1	145	0.44278	7.48309326172	-1	0.106599	noncoding
ENST00000689209.1	193	0.45415	9.96295166016	1	0.995237	coding
ENST00000684931.1	193	0.4495	9.96295166016	1	0.994498	coding
ENST00000692949.1	139	0.40297	10.8320922852	-1	0.204348	noncoding
ENST00000618004.4	125	0.31887	9.37005615234	1	0.245708	noncoding
ENST00000614347.4	92	0.36439	5.69647216797	1	0.230652	noncoding
ENST00000618267.4	92	0.32495	5.69647216797	1	0.163249	noncoding
ENST00000550961.6	92	0.37391	5.69647216797	1	0.255148	noncoding
ENST00000612379.4	121	0.41716	5.58074951172	-1	0.0645476	noncoding
ENST00000619738.1	26	0.39982	12.1810913086	1	0.0137831	noncoding
ENST00000564426.5	112	0.41101	11.8931274414	1	0.361643	noncoding
ENST00000562735.5	215	0.43842	9.66180419922	1	0.997822	coding
ENST00000210187.11	257	0.38549	9.43389892578	1	0.998494	coding
ENST00000561600.5	99	0.45506	7.94219970703	1	0.482688	noncoding
ENST00000567145.2	99	0.46355	7.94219970703	1	0.509334	coding
ENST00000566724.1	129	0.44231	10.2135620117	1	0.825649	coding
ENST00000682617.1	963	0.38852	6.61944580078	1	1	coding
ENST00000311895.8	917	0.38852	6.49737548828	1	1	coding
ENST00000575156.5	373	0.43712	7.20477294922	1	1	coding
ENST00000683407.1	630	0.48084	6.85064697266	1	1	coding
ENST00000683277.1	455	0.38234	7.59954833984	1	1	coding
ENST00000576348.1	185	0.46312	7.69073486328	1	0.995434	coding
ENST00000574781.1	103	0.454	6.26068115234	-1	0.0542675	noncoding
ENST00000437198.7	640	0.36913	5.85894775391	1	1	coding
ENST00000652727.1	582	0.41218	5.67962646484	1	1	coding
ENST00000341484.11	579	0.4692	6.00103759766	1	1	coding
ENST00000651049.1	586	0.44196	6.03802490234	1	1	coding
ENST00000564904.5	132	0.4261	7.80230712891	-1	0.0931783	noncoding
ENST00000562715.1	100	0.45119	5.27789306641	1	0.636714	coding
ENST00000525846.6	648	0.40834	6.13641357422	1	1	coding
ENST00000545152.1	49	0.41695	7.83660888672	-1	0.035148	noncoding
ENST00000538220.1	121	0.38743	9.47100830078	1	0.494068	noncoding
ENST00000433020.2	73	0.37153	5.78863525391	-1	0.0340696	noncoding
ENST00000535716.5	141	0.40556	8.78863525391	1	0.810071	coding
ENST00000396212.6	992	0.40463	8.56939697266	1	1	coding
ENST00000381396.9	1013	0.4573	8.83441162109	1	1	coding
ENST00000565376.2	50	0.44623	4.84014892578	-1	0.0245716	noncoding
ENST00000573412.1	59	0.43096	8.44512939453	-1	0.0481448	noncoding
ENST00000694978.1	992	0.44425	8.56939697266	1	1	coding
ENST00000561888.1	72	0.41496	4.53558349609	-1	0.0306015	noncoding
ENST00000562616.1	83	0.37358	10.4325561523	1	0.118405	noncoding
ENST00000567451.1	83	0.37072	10.4325561523	1	0.11449	noncoding
ENST00000542263.5	960	0.48314	7.85260009766	1	1	coding
ENST00000417362.7	964	0.46629	6.82220458984	1	1	coding
ENST00000537186.6	65	0.374	6.82208251953	1	0.0456459	noncoding
ENST00000563649.1	50	0.426	6.03680419922	1	0.0372271	noncoding
ENST00000546175.5	99	0.36704	8.53045654297	1	0.193347	noncoding
ENST00000540240.1	46	0.42882	8.98760986328	1	0.0339474	noncoding
ENST00000219689.12	1353	0.32076	9.35357666016	1	1	coding
ENST00000563525.2	139	0.34056	8.75506591797	1	0.486613	noncoding
ENST00000550665.5	595	0.47703	9.97589111328	-1	0.984011	coding
ENST00000552123.1	94	0.40146	10.3123168945	1	0.25322	noncoding
ENST00000547235.5	47	0.36932	12.1412963867	-1	0.178408	noncoding
ENST00000548346.1	24	0.30596	5.91998291016	1	0.00534628	noncoding
ENST00000550690.1	80	0.3783	7.81207275391	-1	0.0623543	noncoding
ENST00000529428.5	547	0.35655	6.60003662109	1	1	coding
ENST00000532983.1	403	0.46663	5.90350341797	-1	0.926475	coding
ENST00000411546.4	194	0.37242	6.04888916016	1	0.991793	coding
ENST00000691460.1	194	0.34444	6.04888916016	1	0.982589	coding
ENST00000215095.11	289	0.37862	5.25372314453	1	0.99999	coding
ENST00000565419.2	278	0.42155	5.12762451172	1	0.999995	coding
ENST00000566211.1	69	0.4216	5.30291748047	1	0.151595	noncoding
ENST00000394950.7	366	0.41933	9.00543212891	1	0.999999	coding
ENST00000219794.11	413	0.42696	8.97296142578	1	1	coding
ENST00000566568.1	147	0.33253	5.34161376953	1	0.845867	coding
ENST00000561755.1	81	0.34082	12.477722168	1	0.0465484	noncoding
ENST00000567682.1	122	0.4396	7.75653076172	-1	0.0827484	noncoding
ENST00000394846.7	78	0.44587	4.71636962891	1	0.354291	noncoding
ENST00000300870.15	744	0.42189	9.14373779297	1	1	coding
ENST00000566541.5	46	0.41266	5.62542724609	1	0.0300953	noncoding
ENST00000561814.1	60	0.46124	5.00042724609	-1	0.0310352	noncoding
ENST00000562971.1	92	0.38692	9.09613037109	1	0.188541	noncoding
ENST00000398664.4	131	0.2904	10.2349243164	1	0.184866	noncoding
ENST00000380148.6	133	0.32307	8.45220947266	1	0.352758	noncoding
ENST00000568044.1	53	0.32149	11.6177368164	1	0.0295205	noncoding
ENST00000567978.1	53	0.32536	9.29852294922	1	0.0220107	noncoding
ENST00000300291.10	228	0.26189	8.85272216797	1	0.774056	coding
ENST00000566340.5	149	0.46779	5.94805908203	-1	0.121814	noncoding
ENST00000563362.1	30	0.41843	4.78350830078	1	0.0171255	noncoding
ENST00000567110.1	107	0.42015	9.98529052734	1	0.479724	noncoding
ENST00000394156.7	694	0.43248	5.17169189453	1	1	coding
ENST00000268603.9	797	0.44634	4.74688720703	1	1	coding
ENST00000566827.5	671	0.46481	4.53045654297	1	1	coding
ENST00000569095.1	97	0.46131	9.09698486328	1	0.525732	coding
ENST00000619158.1	62	0.29583	4.25054931641	1	0.0891878	noncoding
ENST00000567934.5	222	0.41945	5.53424072266	-1	0.274123	noncoding
ENST00000569624.5	76	0.40547	8.98773193359	-1	0.0794911	noncoding
ENST00000562998.1	70	0.39212	8.57647705078	-1	0.0687046	noncoding
ENST00000564317.5	65	0.38004	9.02056884766	-1	0.0861329	noncoding
ENST00000562325.5	45	0.28276	9.29974365234	1	0.0170975	noncoding
ENST00000565210.5	52	0.33157	9.37066650391	1	0.0220682	noncoding
ENST00000569783.1	39	0.38126	8.93902587891	1	0.0147939	noncoding
ENST00000320623.10	275	0.37539	8.91156005859	1	0.999336	coding
ENST00000379047.7	241	0.36153	8.75311279297	1	0.994645	coding
ENST00000379046.6	237	0.45213	8.77996826172	1	0.999686	coding
ENST00000439109.6	203	0.47661	8.50469970703	1	0.998715	coding
ENST00000564043.1	254	0.48183	8.42205810547	1	0.999949	coding
ENST00000576107.5	162	0.43809	4.99212646484	1	0.99246	coding
ENST00000571487.5	181	0.31662	4.48199462891	1	0.98323	coding
ENST00000288078.11	1085	0.43357	5.84088134766	1	1	coding
ENST00000464499.5	349	0.29075	6.15325927734	1	0.999948	coding
ENST00000573352.5	109	0.42767	5.51483154297	-1	0.0561154	noncoding
ENST00000576453.1	146	0.43418	4.83868408203	-1	0.119158	noncoding
ENST00000498702.1	194	0.38843	7.66400146484	1	0.9859	coding
ENST00000573832.1	113	0.40759	6.63287353516	1	0.57953	coding
ENST00000485034.1	107	0.2899	8.73919677734	1	0.111863	noncoding
ENST00000564415.6	648	0.45941	5.22943115234	1	1	coding
ENST00000530314.5	484	0.39261	5.00823974609	1	1	coding
ENST00000323786.10	790	0.45468	5.11798095703	1	1	coding
ENST00000393612.8	769	0.45132	5.13226318359	1	1	coding
ENST00000526700.5	246	0.39847	4.94903564453	1	0.999942	coding
ENST00000562200.5	285	0.43577	4.89068603516	1	0.999998	coding
ENST00000564653.6	194	0.4741	5.32525634766	1	0.998968	coding
ENST00000315467.9	174	0.45277	4.90582275391	1	0.99715	coding
ENST00000564386.6	95	0.46586	4.35479736328	1	0.688543	coding
ENST00000639169.1	163	0.3	5.89703369141	1	0.836757	coding
ENST00000569885.6	51	0.33804	4.97222900391	1	0.0292294	noncoding
ENST00000561801.2	28	0.47774	4.12847900391	1	0.0205171	noncoding
ENST00000219439.9	331	0.37641	8.92633056641	1	0.999958	coding
ENST00000619773.1	50	0.32398	8.43536376953	1	0.0162941	noncoding
ENST00000565275.1	33	0.38562	7.97723388672	1	0.00891879	noncoding
ENST00000434463.7	276	0.39626	9.27252197266	1	0.99966	coding
ENST00000562224.1	108	0.39589	8.86163330078	-1	0.102953	noncoding
ENST00000567294.5	120	0.42013	8.64080810547	-1	0.102343	noncoding
ENST00000564998.1	70	0.34224	9.21600341797	-1	0.12664	noncoding
ENST00000331302.12	316	0.35874	9.22882080078	1	0.999721	coding
ENST00000618002.4	316	0.35874	9.22882080078	1	0.999721	coding
ENST00000572965.1	95	0.32773	9.64593505859	1	0.106346	noncoding
ENST00000572075.5	145	0.4267	7.82049560547	1	0.906358	coding
ENST00000574953.5	80	0.44873	9.04449462891	1	0.246975	noncoding
ENST00000573780.5	145	0.38304	9.21282958984	-1	0.151446	noncoding
ENST00000575130.5	110	0.38799	8.60992431641	-1	0.0993965	noncoding
ENST00000574668.1	127	0.39251	7.78302001953	1	0.637472	coding
ENST00000301599.7	160	0.37018	10.1073608398	1	0.776002	coding
ENST00000647874.1	702	0.45371	7.56610107422	1	1	coding
ENST00000649809.1	362	0.43571	5.12066650391	1	1	coding
ENST00000650441.1	113	0.45509	6.27154541016	-1	0.0638915	noncoding
ENST00000583276.5	202	0.39619	5.41949462891	-1	0.188977	noncoding
ENST00000584116.1	130	0.41217	5.41937255859	-1	0.0732544	noncoding
ENST00000476496.5	29	0.37771	8.50408935547	1	0.00778773	noncoding
ENST00000490395.5	48	0.28261	4.57196044922	1	0.0449248	noncoding
ENST00000399280.6	64	0.33045	6.50164794922	1	0.0328957	noncoding
ENST00000399277.6	141	0.31942	6.70269775391	1	0.57853	coding
ENST00000497434.6	48	0.31797	4.57196044922	1	0.0302013	noncoding
ENST00000472495.5	141	0.37439	6.70269775391	1	0.795642	coding
ENST00000491631.5	58	0.36396	9.05560302734	1	0.0326559	noncoding
ENST00000495825.6	27	0.31857	5.96893310547	1	0.00561709	noncoding
ENST00000585208.5	32	0.34271	4.09307861328	1	0.0155832	noncoding
ENST00000486706.6	58	0.39483	9.05560302734	1	0.0437205	noncoding
ENST00000460252.5	33	0.37261	4.49310302734	1	0.0160412	noncoding
ENST00000475498.5	27	0.35543	5.96893310547	1	0.0055529	noncoding
ENST00000579955.1	79	0.41583	9.94757080078	1	0.170742	noncoding
ENST00000395825.4	762	0.32293	8.86419677734	1	1	coding
ENST00000395824.5	762	0.41745	8.86419677734	1	1	coding
ENST00000498796.1	118	0.4329	4.83782958984	-1	0.0741911	noncoding
ENST00000578303.1	37	0.36992	10.6399536133	1	0.0194809	noncoding
ENST00000448349.2	57	0.37169	10.2755737305	-1	0.137992	noncoding
ENST00000461555.1	117	0.4087	12.0507202148	1	0.372005	noncoding
ENST00000395704.8	206	0.40159	9.37603759766	1	0.989813	coding
ENST00000395703.8	164	0.40355	9.82061767578	1	0.91667	coding
ENST00000578621.5	122	0.43244	9.56329345703	1	0.724856	coding
ENST00000323019.9	455	0.43939	5.00592041016	1	1	coding
ENST00000395706.2	466	0.45456	5.01104736328	1	1	coding
ENST00000583796.1	69	0.28683	9.30206298828	1	0.0348502	noncoding
ENST00000395418.8	133	0.47414	5.07000732422	1	0.943724	coding
ENST00000585089.5	159	0.47066	5.01556396484	1	0.990969	coding
ENST00000585313.5	133	0.4701	5.07000732422	1	0.945648	coding
ENST00000578985.5	133	0.45778	5.29119873047	1	0.940638	coding
ENST00000582797.5	97	0.41134	4.93878173828	1	0.561305	coding
ENST00000322326.12	123	0.46778	4.89385986328	1	0.912038	coding
ENST00000578547.1	105	0.38833	4.37298583984	1	0.69908	coding
ENST00000479136.5	164	0.3671	4.32379150391	1	0.985939	coding
ENST00000360317.7	417	0.48461	5.15496826172	1	1	coding
ENST00000394175.6	395	0.49648	5.09051513672	1	1	coding
ENST00000477054.6	263	0.31964	8.73016357422	1	0.989145	coding
ENST00000394179.5	404	0.47746	5.09454345703	1	1	coding
ENST00000520542.5	408	0.47803	5.19500732422	1	1	coding
ENST00000523371.5	201	0.478	7.06549072266	1	0.998734	coding
ENST00000524039.5	204	0.47581	6.32293701172	1	0.999145	coding
ENST00000519429.1	38	0.35604	8.25421142578	1	0.0102998	noncoding
ENST00000464556.1	160	0.41896	8.77410888672	1	0.9401	coding
ENST00000589683.5	101	0.38807	4.42584228516	1	0.629104	coding
ENST00000588928.1	49	0.39209	4.44561767578	-1	0.0183199	noncoding
ENST00000253796.10	176	0.43	5.48834228516	1	0.995244	coding
ENST00000588576.1	113	0.37506	11.3611450195	1	0.276019	noncoding
ENST00000377184.7	570	0.41253	5.75872802734	1	1	coding
ENST00000269095.9	553	0.41253	6.07586669922	1	1	coding
ENST00000612133.4	553	0.39527	6.07586669922	1	1	coding
ENST00000461854.5	577	0.4459	6.27996826172	1	1	coding
ENST00000343638.9	728	0.41966	5.43597412109	1	1	coding
ENST00000302904.8	765	0.44265	5.63494873047	1	1	coding
ENST00000436088.6	765	0.43445	5.63494873047	1	1	coding
ENST00000533177.5	728	0.43624	5.43597412109	1	1	coding
ENST00000393606.7	728	0.47056	5.43597412109	1	1	coding
ENST00000529383.5	765	0.44957	5.63494873047	1	1	coding
ENST00000529947.1	57	0.44278	3.64739990234	-1	0.0377859	noncoding
ENST00000531368.1	104	0.46307	9.99273681641	1	0.667661	coding
ENST00000537550.1	258	0.44996	9.37127685547	-1	0.433865	noncoding
ENST00000307275.7	287	0.34812	6.13079833984	1	0.999905	coding
ENST00000585340.2	309	0.36657	7.09564208984	1	0.999965	coding
ENST00000593138.6	287	0.37341	6.13079833984	1	0.999965	coding
ENST00000589230.6	287	0.38043	6.13079833984	1	0.999973	coding
ENST00000591576.5	287	0.38707	6.13079833984	1	0.999979	coding
ENST00000591070.6	287	0.39172	6.13079833984	1	0.999982	coding
ENST00000592695.1	287	0.34812	6.13079833984	1	0.999905	coding
ENST00000445552.6	126	0.44113	9.45025634766	1	0.798827	coding
ENST00000622488.6	89	0.48493	9.81304931641	1	0.582177	coding
ENST00000329240.10	142	0.44689	10.3700561523	1	0.912071	coding
ENST00000336125.6	178	0.29381	9.85015869141	1	0.506722	coding
ENST00000628873.1	64	0.39977	9.69622802734	1	0.0690963	noncoding
ENST00000623037.2	197	0.30989	7.77447509766	1	0.891178	coding
ENST00000225567.9	214	0.37449	8.58746337891	1	0.988482	coding
ENST00000576910.7	211	0.44688	8.90557861328	1	0.9983	coding
ENST00000640621.1	196	0.33285	6.44354248047	1	0.971432	coding
ENST00000638838.1	212	0.36806	7.85577392578	1	0.989222	coding
ENST00000638216.1	195	0.37081	8.73419189453	1	0.964741	coding
ENST00000575949.6	144	0.41159	9.17706298828	1	0.84526	coding
ENST00000640269.1	178	0.36806	6.59307861328	1	0.966467	coding
ENST00000640051.2	213	0.34847	7.85577392578	1	0.980807	coding
ENST00000638374.1	195	0.37206	8.73419189453	1	0.966038	coding
ENST00000639287.1	178	0.34594	6.59307861328	1	0.941979	coding
ENST00000393456.7	148	0.45076	9.76739501953	1	0.941238	coding
ENST00000639031.1	178	0.47467	6.59307861328	1	0.994828	coding
ENST00000591313.6	40	0.30245	9.00494384766	1	0.012473	noncoding
ENST00000592377.1	44	0.34434	7.85931396484	1	0.0122402	noncoding
ENST00000590421.1	49	0.24705	7.97735595703	1	0.0249303	noncoding
ENST00000589814.5	50	0.41815	9.51165771484	1	0.0422553	noncoding
ENST00000592009.1	40	0.38077	9.00494384766	1	0.0157605	noncoding
ENST00000358691.10	1943	0.38475	7.04388427734	1	1	coding
ENST00000579953.5	1164	0.45689	7.31646728516	1	1	coding
ENST00000580168.5	1944	0.45689	7.04388427734	1	1	coding
ENST00000582864.1	100	0.47417	4.89874267578	1	0.664191	coding
ENST00000581159.5	103	0.33438	5.01202392578	-1	0.0567048	noncoding
ENST00000255559.8	336	0.34973	5.25958251953	1	0.999998	coding
ENST00000542342.6	343	0.34973	5.44403076172	1	0.999998	coding
ENST00000581581.1	55	0.42769	7.66082763672	-1	0.0340026	noncoding
ENST00000583715.5	123	0.40053	6.57135009766	1	0.698908	coding
ENST00000579491.1	136	0.41433	8.70916748047	1	0.798603	coding
ENST00000584129.1	102	0.43126	10.0894165039	1	0.473924	noncoding
ENST00000579732.5	228	0.35113	9.02972412109	1	0.983107	coding
ENST00000580557.5	200	0.43363	6.83270263672	-1	0.19925	noncoding
ENST00000581005.1	58	0.41773	9.21929931641	1	0.0587634	noncoding
ENST00000579018.5	45	0.41253	6.67413330078	1	0.0212405	noncoding
ENST00000578620.1	37	0.26458	5.12481689453	-1	0.0955842	noncoding
ENST00000589666.6	811	0.40354	6.40118408203	1	1	coding
ENST00000589790.1	40	0.41528	9.39898681641	1	0.0238616	noncoding
ENST00000587501.1	38	0.38012	8.21099853516	1	0.0117192	noncoding
ENST00000586527.1	40	0.46152	9.39898681641	1	0.043609	noncoding
ENST00000592629.1	42	0.43696	5.51019287109	1	0.0290324	noncoding
ENST00000592074.1	37	0.40149	7.76129150391	1	0.0121028	noncoding
ENST00000586217.1	141	0.36323	8.35137939453	-1	0.128995	noncoding
ENST00000569840.7	793	0.41102	8.68292236328	1	1	coding
ENST00000301618.8	791	0.43357	8.68292236328	1	1	coding
ENST00000374998.3	395	0.41285	9.50372314453	1	1	coding
ENST00000565043.5	484	0.38064	9.35968017578	1	1	coding
ENST00000563627.1	70	0.36327	4.19256591797	1	0.158387	noncoding
ENST00000563153.5	164	0.37417	6.35479736328	1	0.944208	coding
ENST00000568598.1	226	0.33796	9.29901123047	1	0.965336	coding
ENST00000647584.2	444	0.37955	6.03399658203	1	1	coding
ENST00000584259.6	263	0.29435	6.07354736328	1	0.997813	coding
ENST00000340116.12	478	0.45674	5.44366455078	1	1	coding
ENST00000581475.5	263	0.36585	6.07354736328	1	0.999822	coding
ENST00000584646.5	101	0.4388	6.03619384766	1	0.546244	coding
ENST00000581906.1	45	0.4197	6.54327392578	1	0.0230344	noncoding
ENST00000582745.5	214	0.48545	6.24237060547	1	0.999558	coding
ENST00000580982.5	368	0.47025	6.60162353516	1	1	coding
ENST00000583973.5	214	0.34908	6.24237060547	1	0.994119	coding
ENST00000585128.6	362	0.44904	6.03717041016	1	1	coding
ENST00000581928.5	104	0.36029	8.38214111328	1	0.217372	noncoding
ENST00000584453.5	296	0.3852	7.54864501953	-1	0.378508	noncoding
ENST00000584706.1	146	0.33717	4.76202392578	1	0.897829	coding
ENST00000578651.5	370	0.46009	6.02398681641	1	1	coding
ENST00000578647.1	76	0.41711	7.90936279297	-1	0.049874	noncoding
ENST00000577334.5	82	0.40492	4.88238525391	-1	0.0336933	noncoding
ENST00000585004.5	137	0.42039	5.86773681641	1	0.916734	coding
ENST00000580605.5	143	0.45134	6.49908447266	1	0.94379	coding
ENST00000581332.1	136	0.39066	4.68304443359	-1	0.0758896	noncoding
ENST00000332175.12	1453	0.44191	6.20648193359	1	1	coding
ENST00000580170.6	1466	0.4596	6.16827392578	1	1	coding
ENST00000400053.8	1391	0.47033	6.47088623047	1	1	coding
ENST00000400060.8	1404	0.47033	6.42071533203	1	1	coding
ENST00000578916.2	173	0.43819	8.80560302734	-1	0.186977	noncoding
ENST00000578698.1	138	0.45865	5.24395751953	-1	0.112929	noncoding
ENST00000583289.5	204	0.4585	8.96881103516	-1	0.283879	noncoding
ENST00000577827.5	280	0.34335	6.24493408203	1	0.999809	coding
ENST00000580838.1	66	0.41576	5.41497802734	1	0.115114	noncoding
ENST00000583153.2	130	0.43516	4.78070068359	-1	0.0936451	noncoding
ENST00000580949.1	34	0.36436	9.10186767578	1	0.0110575	noncoding
ENST00000589444.1	55	0.31344	9.69256591797	1	0.0248832	noncoding
ENST00000327283.7	388	0.43303	8.32940673828	1	1	coding
ENST00000591901.5	90	0.36935	10.1664428711	1	0.145582	noncoding
ENST00000309660.10	416	0.36813	8.50909423828	1	0.999999	coding
ENST00000591497.5	387	0.34763	7.57073974609	1	0.999997	coding
ENST00000646492.1	317	0.46772	9.03228759766	1	0.999998	coding
ENST00000645816.1	167	0.46002	5.75750732422	1	0.992077	coding
ENST00000591305.5	196	0.45549	8.30657958984	-1	0.231926	noncoding
ENST00000587497.1	53	0.4429	8.93023681641	-1	0.0541842	noncoding
ENST00000592776.1	166	0.45097	5.75750732422	1	0.991156	coding
ENST00000579534.6	741	0.39597	5.72882080078	1	1	coding
ENST00000406285.7	662	0.47365	5.53118896484	1	1	coding
ENST00000577612.5	171	0.40901	5.27777099609	-1	0.134722	noncoding
ENST00000579434.5	638	0.4725	6.39691162109	1	1	coding
ENST00000583136.5	222	0.46875	6.52911376953	-1	0.312972	noncoding
ENST00000577971.5	226	0.42198	6.95758056641	-1	0.252899	noncoding
ENST00000217800.9	650	0.47268	8.24688720703	1	1	coding
ENST00000580880.1	145	0.45298	5.04449462891	-1	0.128714	noncoding
ENST00000580905.2	113	0.42139	7.84686279297	-1	0.075139	noncoding
ENST00000581950.5	156	0.45842	9.69366455078	-1	0.215535	noncoding
ENST00000585023.5	337	0.45826	6.31988525391	1	1	coding
ENST00000579823.1	20	0.45511	5.89764404297	1	0.00629918	noncoding
ENST00000583576.1	59	0.32149	6.50274658203	-1	0.0640001	noncoding
ENST00000582366.1	106	0.39862	9.42742919922	-1	0.121138	noncoding
ENST00000577727.1	106	0.33534	9.42742919922	-1	0.152697	noncoding
ENST00000620105.5	534	0.28808	8.05462646484	1	0.999999	coding
ENST00000578138.5	152	0.47025	6.08624267578	1	0.975289	coding
ENST00000648616.1	354	0.39633	8.01983642578	1	0.999998	coding
ENST00000382911.8	534	0.3655	8.05462646484	1	1	coding
ENST00000300091.5	373	0.26498	8.43182373047	1	0.997739	coding
ENST00000589935.1	68	0.38665	10.4370727539	1	0.0768408	noncoding
ENST00000357574.7	1458	0.43929	6.57830810547	1	1	coding
ENST00000585754.1	157	0.44029	7.03961181641	1	0.968189	coding
ENST00000586124.2	155	0.44388	9.09710693359	-1	0.1718	noncoding
ENST00000585669.1	45	0.34532	10.0479125977	1	0.021015	noncoding
ENST00000639912.1	912	0.3765	8.87615966797	1	1	coding
ENST00000640876.1	932	0.36277	8.81842041016	1	1	coding
ENST00000357637.10	932	0.40377	8.81842041016	1	1	coding
ENST00000638167.1	798	0.43994	7.67657470703	1	1	coding
ENST00000640540.1	971	0.42659	8.82647705078	1	1	coding
ENST00000400334.7	932	0.44199	8.81842041016	1	1	coding
ENST00000638369.1	871	0.42898	8.57598876953	1	1	coding
ENST00000640593.1	555	0.36317	8.89007568359	1	1	coding
ENST00000638183.1	898	0.46268	8.64215087891	1	1	coding
ENST00000589339.6	491	0.4945	7.84539794922	1	1	coding
ENST00000585344.6	283	0.49955	5.93670654297	-1	0.623877	coding
ENST00000588748.5	183	0.45703	6.09783935547	-1	0.189171	noncoding
ENST00000585923.6	138	0.44813	5.64825439453	-1	0.0980465	noncoding
ENST00000593225.1	29	0.40318	9.03558349609	1	0.0107901	noncoding
ENST00000333681.5	240	0.37281	6.75091552734	1	0.999043	coding
ENST00000398117.1	240	0.32417	6.75091552734	1	0.994919	coding
ENST00000677227.1	269	0.35285	6.58929443359	1	0.999661	coding
ENST00000589955.2	206	0.33291	6.43426513672	1	0.983163	coding
ENST00000382713.10	332	0.29115	8.72344970703	1	0.996847	coding
ENST00000582992.1	145	0.46457	5.36602783203	1	0.972	coding
ENST00000577609.1	121	0.4001	6.74993896484	1	0.653266	coding
ENST00000690830.1	50	0.40359	10.9160766602	1	0.044888	noncoding
ENST00000688427.1	50	0.37836	10.9160766602	1	0.035313	noncoding
ENST00000590292.6	65	0.43151	11.3629760742	1	0.121628	noncoding
ENST00000588908.6	65	0.42161	11.3629760742	1	0.103622	noncoding
ENST00000589457.3	26	0.44918	4.13690185547	1	0.0229114	noncoding
ENST00000588290.3	44	0.4454	12.3021850586	1	0.0490491	noncoding
ENST00000650044.2	706	0.4121	5.95697021484	1	1	coding
ENST00000590083.5	454	0.30106	8.23492431641	1	0.999991	coding
ENST00000648750.1	381	0.4121	12.2345581055	1	0.999946	coding
ENST00000591127.1	231	0.32415	10.7611694336	1	0.887086	coding
ENST00000589260.5	102	0.40297	11.7322387695	1	0.261105	noncoding
ENST00000215376.7	115	0.38249	5.58441162109	1	0.629571	coding
ENST00000591735.2	152	0.39391	4.85845947266	1	0.973404	coding
ENST00000233596.8	185	0.36575	8.74432373047	1	0.936991	coding
ENST00000395479.10	212	0.36883	8.74407958984	1	0.983476	coding
ENST00000407627.7	327	0.30008	9.23248291016	1	0.995832	coding
ENST00000596459.5	354	0.45759	9.49481201172	1	1	coding
ENST00000593729.5	114	0.4239	10.1932983398	1	0.585351	coding
ENST00000301457.3	114	0.46911	10.1932983398	1	0.808201	coding
ENST00000587557.5	603	0.36173	8.88665771484	1	1	coding
ENST00000592504.5	176	0.38027	5.17364501953	1	0.989877	coding
ENST00000317221.11	308	0.38839	9.32025146484	1	0.999898	coding
