.id,gene_name,gene_id,lsv_id,mean_psi_per_lsv_junction,stdev_psi_per_lsv_junction,num_junctions,num_exons,de_novo_junctions,seqid,strand,lsv_junc,junc_start,junc_end,ir_start,ir_end,paste_into_igv_junction,exon_type,color_gene_name,alpha_gene_name,label_junction
Cycloheximide_TDP43KD,FNIP1,ENSG00000217128.12,ENSG00000217128.12:t:131677597-131677872,0.1277,0.0356,2,3,1,chr5,-,ENSG00000217128.12:t:131677597-131677872_131677872-131698917,131677872,131698917,NA,NA,chr5:131677872-131698917,target,Delta PSI < 0.05,0,
Cycloheximide_TDP43KD,LINC00339,ENSG00000218510.9,ENSG00000218510.9:s:22025493-22026649,0.0637,0.0277,10,4,0,chr1,+,ENSG00000218510.9:s:22025493-22026649_22025643-22027414,22025643,22027414,NA,NA,chr1:22025643-22027414,source,Delta PSI > 0.05,0,
Cycloheximide_TDP43KD,BET1L,ENSG00000177951.17,ENSG00000177951.17:s:205611-205667,0.0824,0.016,5,6,1,chr11,-,ENSG00000177951.17:s:205611-205667_201741-205611,201741,205611,NA,NA,chr11:201741-205611,source,Delta PSI > 0.05,0,
Cycloheximide_TDP43KD,DALRD3,ENSG00000178149.17,ENSG00000178149.17:t:49018023-49018318,0.063,0.0455,4,4,0,chr3,-,ENSG00000178149.17:t:49018023-49018318_49018213-49018400,49018213,49018400,NA,NA,chr3:49018213-49018400,target,Delta PSI > 0.05,0,
Cycloheximide_TDP43KD,SH2B1,ENSG00000178188.15,ENSG00000178188.15:t:28866012-28866284,0.0775,0.0182,6,5,1,chr16,+,ENSG00000178188.15:t:28866012-28866284_28864338-28866012,28864338,28866012,28864339,28866011,chr16:28864338-28866012,target,Delta PSI > 0.05,0,
Cycloheximide_TDP43KD,NT5DC1,ENSG00000178425.14,ENSG00000178425.14:s:116236966-116237084,0.0579,0.0196,2,3,0,chr6,+,ENSG00000178425.14:s:116236966-116237084_116237084-116237459,116237084,116237459,NA,NA,chr6:116237084-116237459,source,Delta PSI > 0.05,0,
Cycloheximide_TDP43KD,GLDC,ENSG00000178445.10,ENSG00000178445.10:s:6587141-6587283,0.0639,0.0211,2,3,1,chr9,-,ENSG00000178445.10:s:6587141-6587283_6586487-6587141,6586487,6587141,NA,NA,chr9:6586487-6587141,source,Delta PSI > 0.05,0,
Cycloheximide_TDP43KD,AP4M1,ENSG00000221838.10,ENSG00000221838.10:s:100101866-100101989,0.1401,0.0334,4,4,0,chr7,+,ENSG00000221838.10:s:100101866-100101989_100101989-100102675,100101989,100102675,NA,NA,chr7:100101989-100102675,source,Delta PSI < 0.05,0,
Cycloheximide_TDP43KD,AP4M1,ENSG00000221838.10,ENSG00000221838.10:t:100102675-100102781,0.0991,0.0246,3,3,0,chr7,+,ENSG00000221838.10:t:100102675-100102781_100101989-100102675,100101989,100102675,NA,NA,chr7:100101989-100102675,target,Delta PSI < 0.05,0,
Cycloheximide_TDP43KD,PPP2R2A,ENSG00000221914.11,ENSG00000221914.11:t:26360169-26360285,0.1111,0.0183,2,3,0,chr8,+,ENSG00000221914.11:t:26360169-26360285_26359032-26360169,26359032,26360169,NA,NA,chr8:26359032-26360169,target,Delta PSI > 0.05,0,
Cycloheximide_TDP43KD,TRIM16,ENSG00000221926.13,ENSG00000221926.13:s:15636036-15636143,0.1029,0.0295,3,4,0,chr17,-,ENSG00000221926.13:s:15636036-15636143_15631714-15636036,15631714,15636036,NA,NA,chr17:15631714-15636036,source,Delta PSI > 0.05,0,
Cycloheximide_TDP43KD,TRIM16,ENSG00000221926.13,ENSG00000221926.13:s:15680865-15680953,0.056,0.0234,7,7,0,chr17,-,ENSG00000221926.13:s:15680865-15680953_15642816-15680865,15642816,15680865,NA,NA,chr17:15642816-15680865,source,Delta PSI < 0.05,0,
Cycloheximide_TDP43KD,TRIM16,ENSG00000221926.13,ENSG00000221926.13:s:15682854-15682964,0.0994,0.031,3,3,0,chr17,-,ENSG00000221926.13:s:15682854-15682964_15681222-15682854,15681222,15682854,NA,NA,chr17:15681222-15682854,source,Delta PSI > 0.05,0,
Cycloheximide_TDP43KD,TRIM16,ENSG00000221926.13,ENSG00000221926.13:t:15631619-15632035,0.0892,0.0282,2,3,0,chr17,-,ENSG00000221926.13:t:15631619-15632035_15631714-15636036,15631714,15636036,NA,NA,chr17:15631714-15636036,target,Delta PSI > 0.05,0,
Cycloheximide_TDP43KD,FADS3,ENSG00000221968.9,ENSG00000221968.9:s:61879312-61879509,0.5826,0.0817,3,2,1,chr11,-,ENSG00000221968.9:s:61879312-61879509_61878848-61879311,61878848,61879311,61878848,61879311,chr11:61878848-61879311,source,Delta PSI > 0.05,0,
Cycloheximide_TDP43KD,NSUN5P1,ENSG00000223705.9,ENSG00000223705.9:s:75415592-75415980,0.0824,0.0258,4,3,1,chr7,+,ENSG00000223705.9:s:75415592-75415980_75415980-75416103,75415980,75416103,75415981,75415980,chr7:75415980-75416103,source,Delta PSI < 0.05,0,
Cycloheximide_TDP43KD,NSUN5P1,ENSG00000223705.9,ENSG00000223705.9:t:75416103-75416191,0.0924,0.0295,3,3,1,chr7,+,ENSG00000223705.9:t:75416103-75416191_75415980-75416103,75415980,75416103,75416031,75416102,chr7:75415980-75416103,target,Delta PSI < 0.05,0,
Cycloheximide_TDP43KD,TSSC2,ENSG00000223756.7,ENSG00000223756.7:s:3384167-3384411,0.0547,0.0278,4,4,0,chr11,+,ENSG00000223756.7:s:3384167-3384411_3384284-3401759,3384284,3401759,3384412,3384898,chr11:3384284-3401759,source,Delta PSI < 0.05,0,
Cycloheximide_TDP43KD,HAGLR,ENSG00000224189.8,ENSG00000224189.8:s:176177332-176177568,0.1045,0.0517,3,4,0,chr2,-,ENSG00000224189.8:s:176177332-176177568_176176939-176177332,176176939,176177332,NA,NA,chr2:176176939-176177332,source,Delta PSI > 0.05,0,
Cycloheximide_TDP43KD,HAGLR,ENSG00000224189.8,ENSG00000224189.8:t:176173002-176176692,0.1052,0.0529,4,5,0,chr2,-,ENSG00000224189.8:t:176173002-176176692_176176692-176176899,176176692,176176899,NA,NA,chr2:176176692-176176899,target,Delta PSI > 0.05,0,
Cycloheximide_TDP43KD,GAK,ENSG00000178950.17,ENSG00000178950.17:s:859606-859722,0.0596,0.0139,3,4,1,chr4,-,ENSG00000178950.17:s:859606-859722_851084-859606,851084,859606,NA,NA,chr4:851084-859606,source,Delta PSI < 0.05,0,
Cycloheximide_TDP43KD,GAK,ENSG00000178950.17,ENSG00000178950.17:s:865122-865244,0.0614,0.0164,2,3,0,chr4,-,ENSG00000178950.17:s:865122-865244_851974-865122,851974,865122,NA,NA,chr4:851974-865122,source,Delta PSI < 0.05,0,
Cycloheximide_TDP43KD,GAK,ENSG00000178950.17,ENSG00000178950.17:s:911673-911842,0.0787,0.0146,4,3,1,chr4,-,ENSG00000178950.17:s:911673-911842_898158-911673,898158,911673,904782,911672,chr4:898158-911673,source,Delta PSI > 0.05,0,
Cycloheximide_TDP43KD,GAK,ENSG00000178950.17,ENSG00000178950.17:t:897976-898158,0.0774,0.0149,4,5,1,chr4,-,ENSG00000178950.17:t:897976-898158_898158-911673,898158,911673,NA,NA,chr4:898158-911673,target,Delta PSI > 0.05,0,
Cycloheximide_TDP43KD,GAK,ENSG00000178950.17,ENSG00000178950.17:t:904637-904781,0.0625,0.0162,5,4,0,chr4,-,ENSG00000178950.17:t:904637-904781_904774-911673,904774,911673,904782,911672,chr4:904774-911673,target,Delta PSI > 0.05,0,
Cycloheximide_TDP43KD,ZBTB7A,ENSG00000178951.9,ENSG00000178951.9:t:4053971-4055247,0.122,0.0268,3,4,1,chr19,-,ENSG00000178951.9:t:4053971-4055247_4055247-4064248,4055247,4064248,NA,NA,chr19:4055247-4064248,target,Delta PSI < 0.05,0,
Cycloheximide_TDP43KD,CTC1,ENSG00000178971.16,ENSG00000178971.16:t:8234455-8234655,0.1209,0.0313,2,3,1,chr17,-,ENSG00000178971.16:t:8234455-8234655_8234655-8235053,8234655,8235053,NA,NA,chr17:8234655-8235053,target,Delta PSI > 0.05,0,
Cycloheximide_TDP43KD,AURKB,ENSG00000178999.13,ENSG00000178999.13:s:8207176-8207370,0.072,0.0204,7,3,1,chr17,-,ENSG00000178999.13:s:8207176-8207370_8206934-8207176,8206934,8207176,8206935,8207175,chr17:8206934-8207176,source,Delta PSI > 0.05,0,
Cycloheximide_TDP43KD,ZNF664,ENSG00000179195.16,ENSG00000179195.16:t:124003419-124003540,0.1748,0.042,5,4,1,chr12,+,ENSG00000179195.16:t:124003419-124003540_123988138-124003493,123988138,124003493,NA,NA,chr12:123988138-124003493,target,Delta PSI > 0.05,0,
Cycloheximide_TDP43KD,SLC26A6,ENSG00000225697.13,ENSG00000225697.13:s:48632974-48633125,0.0863,0.0265,5,4,0,chr3,-,ENSG00000225697.13:s:48632974-48633125_48632092-48632974,48632092,48632974,NA,NA,chr3:48632092-48632974,source,Delta PSI > 0.05,0,
Cycloheximide_TDP43KD,RUSC1-AS1,ENSG00000225855.7,ENSG00000225855.7:t:155321625-155321695,0.0957,0.0367,3,3,0,chr1,-,ENSG00000225855.7:t:155321625-155321695_155321695-155322243,155321695,155322243,155321696,155322242,chr1:155321695-155322243,target,Delta PSI < 0.05,0,
Cycloheximide_TDP43KD,WASH7P,ENSG00000227232.5,ENSG00000227232.5:s:15796-16310,0.06,0.0236,2,2,1,chr1,-,ENSG00000227232.5:s:15796-16310_15059-15796,15059,15796,NA,NA,chr1:15059-15796,source,Delta PSI > 0.05,0,
Cycloheximide_TDP43KD,WASH7P,ENSG00000227232.5,ENSG00000227232.5:t:18913-19312,0.1716,0.0483,3,3,1,chr1,-,ENSG00000227232.5:t:18913-19312_19312-19383,19312,19383,19313,24737,chr1:19312-19383,target,Delta PSI > 0.05,0,
Cycloheximide_TDP43KD,WASH7P,ENSG00000227232.5,ENSG00000227232.5:t:18913-19312,0.1069,0.0452,3,3,1,chr1,-,ENSG00000227232.5:t:18913-19312_19075-24738,19075,24738,19313,24737,chr1:19075-24738,target,Delta PSI > 0.05,0,
Cycloheximide_TDP43KD,GUSBP11,ENSG00000228315.12,ENSG00000228315.12:t:23683725-23683867,0.1187,0.0339,6,6,0,chr22,-,ENSG00000228315.12:t:23683725-23683867_23683867-23695173,23683867,23695173,NA,NA,chr22:23683867-23695173,target,Delta PSI > 0.05,0,
Cycloheximide_TDP43KD,XIST,ENSG00000229807.13,ENSG00000229807.13:s:73826738-73826889,0.0838,0.0169,3,3,0,chrX,-,ENSG00000229807.13:s:73826738-73826889_73821029-73826738,73821029,73826738,73826348,73826737,chrX:73821029-73826738,source,Delta PSI < 0.05,0,
Cycloheximide_TDP43KD,XIST,ENSG00000229807.13,ENSG00000229807.13:t:73820649-73821029,0.1031,0.0199,5,4,0,chrX,-,ENSG00000229807.13:t:73820649-73821029_73821029-73826738,73821029,73826738,73821030,73821680,chrX:73821029-73826738,target,Delta PSI < 0.05,0,
Cycloheximide_TDP43KD,RP11-206L10.17,ENSG00000230021.10,ENSG00000230021.10:s:732013-732212,0.0716,0.0211,3,3,1,chr1,-,ENSG00000230021.10:s:732013-732212_729955-732013,729955,732013,NA,NA,chr1:729955-732013,source,Delta PSI > 0.05,0,
Cycloheximide_TDP43KD,ANKRD18B,ENSG00000230453.9,ENSG00000230453.9:s:33536878-33536945,0.1092,0.067,3,3,1,chr9,+,ENSG00000230453.9:s:33536878-33536945_33536945-33539452,33536945,33539452,NA,NA,chr9:33536945-33539452,source,Delta PSI > 0.05,0,
Cycloheximide_TDP43KD,ZADH2,ENSG00000180011.7,ENSG00000180011.7:t:75195113-75202340,0.0755,0.0266,5,5,1,chr18,-,ENSG00000180011.7:t:75195113-75202340_75202341-75205192,75202341,75205192,75202341,75205192,chr18:75202341-75205192,target,Delta PSI < 0.05,0,
Cycloheximide_TDP43KD,PRKRA,ENSG00000180228.14,ENSG00000180228.14:s:178443226-178444007,0.0522,0.0149,3,3,0,chr2,-,ENSG00000180228.14:s:178443226-178444007_178436319-178443267,178436319,178443267,NA,NA,chr2:178436319-178443267,source,Delta PSI < 0.05,0,
Cycloheximide_TDP43KD,PRKRA,ENSG00000180228.14,ENSG00000180228.14:t:178436145-178438827,0.0698,0.0195,3,3,0,chr2,-,ENSG00000180228.14:t:178436145-178438827_178436319-178443267,178436319,178443267,178438828,178440138,chr2:178436319-178443267,target,Delta PSI > 0.05,0,
Cycloheximide_TDP43KD,PLD5,ENSG00000180287.17,ENSG00000180287.17:s:242219988-242220115,0.0835,0.025,2,3,1,chr1,-,ENSG00000180287.17:s:242219988-242220115_242161456-242219988,242161456,242219988,NA,NA,chr1:242161456-242219988,source,Delta PSI < 0.05,0,
Cycloheximide_TDP43KD,PLD5,ENSG00000180287.17,ENSG00000180287.17:t:242219988-242220115,0.0848,0.0271,3,3,1,chr1,-,ENSG00000180287.17:t:242219988-242220115_242220115-242251505,242220115,242251505,NA,NA,chr1:242220115-242251505,target,Delta PSI > 0.05,0,
Cycloheximide_TDP43KD,ZDHHC20,ENSG00000180776.16,ENSG00000180776.16:t:21387508-21387634,0.1336,0.0277,2,3,0,chr13,-,ENSG00000180776.16:t:21387508-21387634_21387634-21390195,21387634,21390195,NA,NA,chr13:21387634-21390195,target,Delta PSI > 0.05,0,
Cycloheximide_TDP43KD,SSR4,ENSG00000180879.14,ENSG00000180879.14:s:153795663-153795861,0.1248,0.0439,6,3,1,chrX,+,ENSG00000180879.14:s:153795663-153795861_153795753-153796434,153795753,153796434,153795862,153795927,chrX:153795753-153796434,source,Delta PSI > 0.05,0,
Cycloheximide_TDP43KD,SSR4,ENSG00000180879.14,ENSG00000180879.14:s:153795663-153795861,0.0752,0.0422,6,3,1,chrX,+,ENSG00000180879.14:s:153795663-153795861_153795804-153796434,153795804,153796434,153795862,153795927,chrX:153795804-153796434,source,Delta PSI < 0.05,0,
Cycloheximide_TDP43KD,SCRIB,ENSG00000180900.20,ENSG00000180900.20:s:143803647-143803940,0.0729,0.0168,2,3,1,chr8,-,ENSG00000180900.20:s:143803647-143803940_143795530-143803647,143795530,143803647,NA,NA,chr8:143795530-143803647,source,Delta PSI < 0.05,0,
Cycloheximide_TDP43KD,SCRIB,ENSG00000180900.20,ENSG00000180900.20:t:143795420-143795530,0.0773,0.0169,2,3,1,chr8,-,ENSG00000180900.20:t:143795420-143795530_143795530-143803647,143795530,143803647,NA,NA,chr8:143795530-143803647,target,Delta PSI < 0.05,0,
Cycloheximide_TDP43KD,D2HGDH,ENSG00000180902.18,ENSG00000180902.18:t:241767710-241768816,0.0893,0.0355,4,4,0,chr2,+,ENSG00000180902.18:t:241767710-241768816_241756014-241767713,241756014,241767713,NA,NA,chr2:241756014-241767713,target,Delta PSI > 0.05,0,
Cycloheximide_TDP43KD,ST20,ENSG00000180953.11,ENSG00000180953.11:s:79923143-79923702,0.0753,0.0216,6,4,1,chr15,-,ENSG00000180953.11:s:79923143-79923702_79899125-79923452,79899125,79923452,NA,NA,chr15:79899125-79923452,source,Delta PSI > 0.05,0,
Cycloheximide_TDP43KD,ST20,ENSG00000180953.11,ENSG00000180953.11:t:79898840-79899125,0.0842,0.0241,2,3,1,chr15,-,ENSG00000180953.11:t:79898840-79899125_79899125-79923452,79899125,79923452,NA,NA,chr15:79899125-79923452,target,Delta PSI > 0.05,0,
Cycloheximide_TDP43KD,SLC26A11,ENSG00000181045.15,ENSG00000181045.15:s:80220427-80220496,0.0764,0.0294,5,4,0,chr17,+,ENSG00000181045.15:s:80220427-80220496_80220496-80220919,80220496,80220919,NA,NA,chr17:80220496-80220919,source,Delta PSI < 0.05,0,
Cycloheximide_TDP43KD,SLC26A11,ENSG00000181045.15,ENSG00000181045.15:s:80221300-80222375,0.0577,0.0256,4,4,0,chr17,+,ENSG00000181045.15:s:80221300-80222375_80221794-80223252,80221794,80223252,NA,NA,chr17:80221794-80223252,source,Delta PSI > 0.05,0,
Cycloheximide_TDP43KD,SLC26A11,ENSG00000181045.15,ENSG00000181045.15:s:80246509-80246649,0.0606,0.0237,2,3,1,chr17,+,ENSG00000181045.15:s:80246509-80246649_80246649-80251329,80246649,80251329,NA,NA,chr17:80246649-80251329,source,Delta PSI > 0.05,0,
Cycloheximide_TDP43KD,SLC26A11,ENSG00000181045.15,ENSG00000181045.15:t:80251173-80251401,0.0763,0.0263,6,5,1,chr17,+,ENSG00000181045.15:t:80251173-80251401_80249287-80251173,80249287,80251173,80249288,80251172,chr17:80249287-80251173,target,Delta PSI > 0.05,0,
Cycloheximide_TDP43KD,SLC26A11,ENSG00000181045.15,ENSG00000181045.15:t:80251173-80251401,0.0647,0.0272,6,5,1,chr17,+,ENSG00000181045.15:t:80251173-80251401_80246649-80251329,80246649,80251329,80249288,80251172,chr17:80246649-80251329,target,Delta PSI > 0.05,0,
Cycloheximide_TDP43KD,DHTKD1,ENSG00000181192.12,ENSG00000181192.12:t:12094073-12094301,0.06,0.017,5,6,1,chr10,+,ENSG00000181192.12:t:12094073-12094301_12092870-12094073,12092870,12094073,NA,NA,chr10:12092870-12094073,target,Delta PSI > 0.05,0,
Cycloheximide_TDP43KD,SGSH,ENSG00000181523.13,ENSG00000181523.13:t:80214166-80214328,0.0953,0.0233,3,4,0,chr17,-,ENSG00000181523.13:t:80214166-80214328_80214328-80215033,80214328,80215033,NA,NA,chr17:80214328-80215033,target,Delta PSI > 0.05,0,
Cycloheximide_TDP43KD,FTX,ENSG00000230590.11,ENSG00000230590.11:s:74278126-74280494,0.0982,0.0384,12,8,1,chrX,-,ENSG00000230590.11:s:74278126-74280494_74274566-74278125,74274566,74278125,74274566,74278125,chrX:74274566-74278125,source,Delta PSI < 0.05,0,
Cycloheximide_TDP43KD,HCG18,ENSG00000231074.9,ENSG00000231074.9:t:30292245-30292599,0.0581,0.0149,5,4,0,chr6,-,ENSG00000231074.9:t:30292245-30292599_30292599-30296132,30292599,30296132,30292600,30292915,chr6:30292599-30296132,target,Delta PSI < 0.05,0,
Cycloheximide_TDP43KD,AC116609.3,ENSG00000231173.1,ENSG00000231173.1:s:na-747779,0.0786,0.0382,4,4,1,chr2,+,ENSG00000231173.1:s:na-747779_747779-747947,747779,747947,NA,NA,chr2:747779-747947,source,Delta PSI > 0.05,0,
Cycloheximide_TDP43KD,TRAF3IP2-AS1,ENSG00000231889.7,ENSG00000231889.7:t:111574619-111574802,0.0737,0.0267,5,6,1,chr6,+,ENSG00000231889.7:t:111574619-111574802_111546073-111574621,111546073,111574621,NA,NA,chr6:111546073-111574621,target,Delta PSI < 0.05,0,
Cycloheximide_TDP43KD,ADGRB1,ENSG00000181790.11,ENSG00000181790.11:s:142541941-142542647,0.106,0.0307,2,2,1,chr8,+,ENSG00000181790.11:s:142541941-142542647_142542632-142543403,142542632,142543403,NA,NA,chr8:142542632-142543403,source,Delta PSI < 0.05,0,
Cycloheximide_TDP43KD,RTKN2,ENSG00000182010.11,ENSG00000182010.11:t:62204857-62205022,0.0666,0.0366,2,3,0,chr10,-,ENSG00000182010.11:t:62204857-62205022_62205022-62215029,62205022,62215029,NA,NA,chr10:62205022-62215029,target,Delta PSI > 0.05,0,
Cycloheximide_TDP43KD,GET1,ENSG00000182093.16,ENSG00000182093.16:t:39390698-39390803,0.0561,0.0222,9,7,1,chr21,+,ENSG00000182093.16:t:39390698-39390803_39380646-39390698,39380646,39390698,NA,NA,chr21:39380646-39390698,target,Delta PSI < 0.05,0,
Cycloheximide_TDP43KD,TP53TG1,ENSG00000182165.18,ENSG00000182165.18:t:87322943-87325444,0.0716,0.0272,4,4,0,chr7,-,ENSG00000182165.18:t:87322943-87325444_87325444-87329935,87325444,87329935,NA,NA,chr7:87325444-87329935,target,Delta PSI > 0.05,0,
Cycloheximide_TDP43KD,EXT1,ENSG00000182197.13,ENSG00000182197.13:t:118110085-118110414,0.0885,0.0274,2,2,1,chr8,-,ENSG00000182197.13:t:118110085-118110414_118110329-118110488,118110329,118110488,118110415,118110973,chr8:118110329-118110488,target,Delta PSI > 0.05,0,
Cycloheximide_TDP43KD,LNCTAM34A,ENSG00000234546.4,ENSG00000234546.4:s:9183633-9183807,0.0844,0.059,6,6,0,chr1,+,ENSG00000234546.4:s:9183633-9183807_9183807-9187536,9183807,9187536,9183808,9185176,chr1:9183807-9187536,source,Delta PSI > 0.05,0,
Cycloheximide_TDP43KD,LINC01102,ENSG00000235597.2,ENSG00000235597.2:t:104507232-104507831,0.1123,0.0515,7,3,0,chr2,+,ENSG00000235597.2:t:104507232-104507831_104505938-104507232,104505938,104507232,NA,NA,chr2:104505938-104507232,target,Delta PSI > 0.05,0,
Cycloheximide_TDP43KD,LINC01102,ENSG00000235597.2,ENSG00000235597.2:t:104507232-104507831,0.0979,0.0413,7,3,0,chr2,+,ENSG00000235597.2:t:104507232-104507831_104505944-104507232,104505944,104507232,NA,NA,chr2:104505944-104507232,target,Delta PSI > 0.05,0,
Cycloheximide_TDP43KD,ZNF815P,ENSG00000235944.8,ENSG00000235944.8:s:5833527-5833568,0.0879,0.0449,4,5,0,chr7,+,ENSG00000235944.8:s:5833527-5833568_5833568-5839070,5833568,5839070,NA,NA,chr7:5833568-5839070,source,Delta PSI > 0.05,0,
Cycloheximide_TDP43KD,B4GALNT4,ENSG00000182272.12,ENSG00000182272.12:s:369499-369954,0.0642,0.0317,3,3,1,chr11,+,ENSG00000182272.12:s:369499-369954_369954-371563,369954,371563,369955,371562,chr11:369954-371563,source,Delta PSI < 0.05,0,
Cycloheximide_TDP43KD,EXOC7,ENSG00000182473.22,ENSG00000182473.22:t:76090329-76090481,0.0675,0.0209,5,3,1,chr17,-,ENSG00000182473.22:t:76090329-76090481_76090459-76091143,76090459,76091143,76090482,76091142,chr17:76090459-76091143,target,Delta PSI > 0.05,0,
Cycloheximide_TDP43KD,TRAK1,ENSG00000182606.17,ENSG00000182606.17:s:42087104-42087400,0.0699,0.0299,2,3,1,chr3,+,ENSG00000182606.17:s:42087104-42087400_42087400-42103532,42087400,42103532,NA,NA,chr3:42087400-42103532,source,Delta PSI > 0.05,0,
Cycloheximide_TDP43KD,GRID1,ENSG00000182771.19,ENSG00000182771.19:s:85727855-85728052,0.0808,0.0322,2,3,1,chr10,-,ENSG00000182771.19:s:85727855-85728052_85647397-85727855,85647397,85727855,NA,NA,chr10:85647397-85727855,source,Delta PSI > 0.05,0,
Cycloheximide_TDP43KD,GRID1,ENSG00000182771.19,ENSG00000182771.19:s:86206364-86206648,0.0802,0.0322,2,3,1,chr10,-,ENSG00000182771.19:s:86206364-86206648_86181916-86206364,86181916,86206364,NA,NA,chr10:86181916-86206364,source,Delta PSI > 0.05,0,
Cycloheximide_TDP43KD,GRID1,ENSG00000182771.19,ENSG00000182771.19:t:85647202-85647397,0.0942,0.0393,2,3,1,chr10,-,ENSG00000182771.19:t:85647202-85647397_85647397-85727855,85647397,85727855,NA,NA,chr10:85647397-85727855,target,Delta PSI > 0.05,0,
Cycloheximide_TDP43KD,RP4-669L17.4,ENSG00000237094.12,ENSG00000237094.12:t:494992-495049,0.0694,0.0413,3,4,0,chr1,-,ENSG00000237094.12:t:494992-495049_495049-495277,495049,495277,NA,NA,chr1:495049-495277,target,Delta PSI < 0.05,0,
Cycloheximide_TDP43KD,TTN-AS1,ENSG00000237298.10,ENSG00000237298.10:s:178535732-178535828,0.1548,0.0537,5,6,0,chr2,+,ENSG00000237298.10:s:178535732-178535828_178535828-178537361,178535828,178537361,NA,NA,chr2:178535828-178537361,source,Delta PSI > 0.05,0,
Cycloheximide_TDP43KD,ZNF737,ENSG00000237440.9,ENSG00000237440.9:s:20565638-20565809,0.0745,0.048,4,5,0,chr19,-,ENSG00000237440.9:s:20565638-20565809_20552570-20565638,20552570,20565638,NA,NA,chr19:20552570-20565638,source,Delta PSI < 0.05,0,
Cycloheximide_TDP43KD,AC138035.2,ENSG00000238035.8,ENSG00000238035.8:s:181317331-181317395,0.0973,0.0242,3,4,1,chr5,+,ENSG00000238035.8:s:181317331-181317395_181317395-181317865,181317395,181317865,NA,NA,chr5:181317395-181317865,source,Delta PSI > 0.05,0,
Cycloheximide_TDP43KD,LINC01410,ENSG00000238113.7,ENSG00000238113.7:s:62801461-62801531,0.1068,0.0341,2,2,0,chr9,+,ENSG00000238113.7:s:62801461-62801531_62801531-62803984,62801531,62803984,62801532,62802075,chr9:62801531-62803984,source,Delta PSI > 0.05,0,
Cycloheximide_TDP43KD,RBM14,ENSG00000239306.5,ENSG00000239306.5:t:66624214-66625678,0.1068,0.0167,5,6,0,chr11,+,ENSG00000239306.5:t:66624214-66625678_66623968-66624214,66623968,66624214,NA,NA,chr11:66623968-66624214,target,Delta PSI > 0.05,0,
Cycloheximide_TDP43KD,CASTOR3,ENSG00000239521.9,ENSG00000239521.9:t:100211584-100211994,0.0561,0.0344,4,3,0,chr7,-,ENSG00000239521.9:t:100211584-100211994_100211994-100212953,100211994,100212953,NA,NA,chr7:100211994-100212953,target,Delta PSI < 0.05,0,
Cycloheximide_TDP43KD,GET4,ENSG00000239857.7,ENSG00000239857.7:s:892278-892474,0.1015,0.016,3,3,1,chr7,+,ENSG00000239857.7:s:892278-892474_892418-895334,892418,895334,892475,893614,chr7:892418-895334,source,Delta PSI > 0.05,0,
Cycloheximide_TDP43KD,GET4,ENSG00000239857.7,ENSG00000239857.7:t:895334-896436,0.0729,0.0126,3,4,1,chr7,+,ENSG00000239857.7:t:895334-896436_892418-895334,892418,895334,NA,NA,chr7:892418-895334,target,Delta PSI < 0.05,0,
Cycloheximide_TDP43KD,ZNF721,ENSG00000182903.16,ENSG00000182903.16:s:472575-472701,0.0938,0.0214,7,8,1,chr4,-,ENSG00000182903.16:s:472575-472701_467681-472575,467681,472575,NA,NA,chr4:467681-472575,source,Delta PSI < 0.05,0,
Cycloheximide_TDP43KD,CEP63,ENSG00000182923.20,ENSG00000182923.20:s:134535058-134538173,0.073,0.0242,5,4,0,chr3,+,ENSG00000182923.20:s:134535058-134538173_134537268-134545573,134537268,134545573,NA,NA,chr3:134537268-134545573,source,Delta PSI > 0.05,0,
Cycloheximide_TDP43KD,ZNF320,ENSG00000182986.15,ENSG00000182986.15:s:52879451-52879633,0.1177,0.0293,2,2,0,chr19,-,ENSG00000182986.15:s:52879451-52879633_52874072-52879451,52874072,52879451,52876586,52879450,chr19:52874072-52879451,source,Delta PSI > 0.05,0,
Cycloheximide_TDP43KD,ZNF320,ENSG00000182986.15,ENSG00000182986.15:t:52879451-52879633,0.0751,0.0252,2,2,1,chr19,-,ENSG00000182986.15:t:52879451-52879633_52879590-52880223,52879590,52880223,52879634,52881616,chr19:52879590-52880223,target,Delta PSI > 0.05,0,
Cycloheximide_TDP43KD,ZNF320,ENSG00000182986.15,ENSG00000182986.15:t:52891229-52891346,0.1002,0.0285,6,6,0,chr19,-,ENSG00000182986.15:t:52891229-52891346_52891346-52897648,52891346,52897648,NA,NA,chr19:52891346-52897648,target,Delta PSI < 0.05,0,
Cycloheximide_TDP43KD,CEP57L1,ENSG00000183137.15,ENSG00000183137.15:s:109150118-109150239,0.085,0.036,2,3,1,chr6,+,ENSG00000183137.15:s:109150118-109150239_109150239-109150910,109150239,109150910,NA,NA,chr6:109150239-109150910,source,Delta PSI > 0.05,0,
Cycloheximide_TDP43KD,ERICH6-AS1,ENSG00000240137.6,ENSG00000240137.6:s:150703564-150703667,0.1218,0.0398,3,3,0,chr3,+,ENSG00000240137.6:s:150703564-150703667_150703667-150707932,150703667,150707932,NA,NA,chr3:150703667-150707932,source,Delta PSI < 0.05,0,
Cycloheximide_TDP43KD,ERICH6-AS1,ENSG00000240137.6,ENSG00000240137.6:s:150707932-150708009,0.1101,0.0406,3,3,0,chr3,+,ENSG00000240137.6:s:150707932-150708009_150708009-150719873,150708009,150719873,NA,NA,chr3:150708009-150719873,source,Delta PSI > 0.05,0,
